frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"8833","2026-01-24T00:25:06.140669468+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8834","2026-01-24T00:25:06.144126120+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8835","2026-01-24T00:25:06.159123114+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8836","2026-01-24T00:25:06.169012624+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8837","2026-01-24T00:25:06.179108636+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8838","2026-01-24T00:25:06.189278405+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8839","2026-01-24T00:25:06.190380800+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8840","2026-01-24T00:25:06.191361745+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8841","2026-01-24T00:25:06.195483396+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8842","2026-01-24T00:25:06.211311836+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8843","2026-01-24T00:25:06.219337835+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8844","2026-01-24T00:25:06.229304585+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8845","2026-01-24T00:25:06.240609760+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8846","2026-01-24T00:25:06.241601647+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8847","2026-01-24T00:25:06.245761427+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8848","2026-01-24T00:25:06.262808039+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8849","2026-01-24T00:25:06.280440799+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
